"you_index","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
25,0.00482112898959965,0.00181731411133175,0.00833071779025914,-0.00879290858425997,0.00153565083765245,0.00296440139392665,-0.00309596594767573,0.00188392812801791,0.0102775243805199,0.00766840795015206,-0.00334017358692074,-0.00410681143508698,-0.00547269259049399,-0.00148779886895761,0.00469466579320857,0.00713416582732117,0.0114181203647276,-0.00347812358860901,0.000251014491726417,0.00266045751010623,-0.00991004289912437,0.000196818058941194,-0.00140913350916129,0.000907591973521971,1,0.0822829919776491,-0.0572277783203873,0.0262171669129942,0.0216482485943886,-0.0556032714613632,-0.0253682377230332,0.00535276118037417,-0.00143249374122975,3.70368964652473e-06,-1.44146193580714e-05,-0.000465979095163961,-0.00573761866644458,0.00722809927719322,-0.0057881711430045,0.00671479049551612,-0.0018835859682785,-0.00692164307693886,0.00456463123160961,-0.00252729303445897,-0.00259206147033521,-0.00275154896894709,-0.00532583911049405,0.0025153162252271,-0.00520485411609479,0.00273457337127603,-0.00520900728356944,-0.00946420720837738,-0.000565488366148178,0.013666671986102,0.0131572717677273,0.000302414405590735,-9.49388321489053e-05,-0.00450470463539525,-0.00504003989679791,-0.00307446155123632,-0.00117188370633212,0.00877677806397252,0.00307263867259423,-0.0012171808103304,-0.0104341327445968,-0.00340673281858786,-0.0042316839453157,0.00119229483536753,-0.00021624690430283,-0.00840193421510079,0.00190380759808295,-0.00798754456456864,0.0125099319509508,0.00114512526632615,0.00168183335396134,0.0128394895076142,0.00744680458715792,-0.00255266632858871,-0.00480809231091158,0.00555662398311228,-0.00044864742148968,0.00150047487539476,-0.00990343157226174,-0.0148811680666692,-0.0113576646388076,0.00457627040190622,-0.00254244921431222,3.33281511249779e-05,-0.00836251693799096,0.00163309230028647,-0.000496594651716615,0.00319564658571957,0.00633010268242802,-4.92505660741445e-05,0.000308622829765228,-0.00198361440686245,-0.000720289727119402,0.0059960850614442,0.00959259468317402,0.00247708926385634,0.00795943298719937,0.00587968339770844,0.00185807130310638,-0.000924224956188246,-0.000199461387992051,-0.00502935682510279,0.00329927482783178,0.00441481062936058,-0.00606579653940753,0.00800499822364645,0.00233122578467294,-0.000244910041493911,0.00586373528013907,0.000467437196815396,-0.00118757861725005,0.0215274181176915,-0.00997463816286647,0.00924406322284231,0.0107895808770594,0.00164207043906087,-0.000154284486964623,-0.000377873990146708,-0.00440257027839281,-0.0091554929807963,0.000714900998990774
26,0.00583566132431637,-0.00274973978773053,0.00563564379181229,-0.00219832149579841,0.000103941142717626,0.00435038297728263,-0.000251632304552523,0.0022048698066901,0.00366054551731471,0.00206881373741671,-0.00186012067876814,0.000394471918900361,-0.000184283266357151,-0.00359813824467974,0.00072144645221363,0.00650710428029283,0.00454019430366011,-0.00040993283090937,0.00121921492947465,-0.00134886743492236,-0.00519891738441291,0.00564017757905373,0.00417077979322845,0.00191162216696835,0.0822829919776491,1,-0.110281402956343,-0.0206087378361664,-0.139015666387095,0.168592997538266,0.12781246872992,-0.00168781564128982,-0.00250361362195557,-0.00550503932136863,-0.00285527212612458,0.00188506553769309,-0.00860502949328945,0.00899524139306725,-0.00885388840591426,0.000744370409020379,-0.000683377871775777,-0.000340969271077948,7.35202965230543e-05,0.0022986571360078,0.0021847318001463,0.00276821032245797,7.60947578300669e-05,0.0023520754775716,0.000202750182643848,0.00454403120454998,0.000199822445582214,-0.00492599292111211,0.00015813923509311,0.00580298980374873,0.00519805988978398,-0.00261022287226412,-0.00205405501121479,-0.00104197309925361,-0.00618724967909944,-0.000625274352679019,-0.00151603878085378,0.00301991947105405,5.77249421116212e-05,-0.00377494130767348,-0.00834975262559412,-0.00578558991642072,-0.00159716603276664,-0.00337783306473007,-0.00151601062754415,-0.00755807729619632,0.00224759390889601,-0.00768073848837998,0.00985485254597364,0.00194504912149733,0.00427333565998323,0.00825415322377143,0.00683297652692422,0.00174464326462106,-0.00604687029858397,0.00608399497611416,0.0015488825832566,1.83980054936099e-05,-0.00895611607316411,-0.00667318102323118,-0.00342250164618366,0.00504574132502992,0.00161407880668108,-0.00126852417399371,-0.00146052066218026,0.00120942164348075,-0.000968658946725397,0.0023430520256136,0.000730517767526547,0.00171433942964746,0.00108855791908016,-0.003701827126636,-0.000654190512368286,0.00925404161236351,0.00617100681912335,0.00529131190618881,0.00473088067549926,0.00330748635147988,0.000544365169213856,-0.00406277582480212,-0.00205026846266758,-0.00306538323157503,0.00200647336420642,0.00390745003410776,-0.00174545326968173,0.00557166448670249,0.000873502813219782,-0.00403189614169618,0.00437121558444952,-0.000995733339565136,-0.00485549161785202,0.0192288519395715,-0.0114851556841866,0.00878351576342728,0.00753836575521076,-0.00171558912192106,-0.00285841812804853,0.000104173884039485,-0.00572129757679061,-0.00336661282248448,-0.000415202134865911
27,-0.00077771554185014,0.00344739831486333,0.0015288620067267,-0.00347939525506883,0.00568099094037931,0.0047758266775629,0.000739977042820859,-0.00208794568768168,0.00399599640411111,0.0038969239206447,-0.00475952099292981,-0.00570422596175116,-0.00585138604778244,0.00081670782010764,-0.000802825005295878,-0.00430576412613388,0.000997252478543051,-0.00872122204274643,0.000929707063819974,0.0018382449950052,-0.001207961429028,-0.00894857361583016,0.000979079887120896,-0.00620826708446691,-0.0572277783203873,-0.110281402956343,1,-0.0316134073948428,0.0857375285202572,-0.0423621519190387,-0.0645385799956157,0.000832447998646082,0.00798688686216426,0.00915216225247472,-0.00499295276381349,-0.000180099727832155,0.00566075324423483,-0.0050494280539336,0.00550702532132663,0.00255412413559567,-7.44041962438571e-05,-0.00021206518649634,0.00374179755473043,-0.00138733562008759,-0.00141893473986549,-0.00180345335657493,-0.000825339550274251,-0.000727234283022286,-0.000991772147964324,0.00036721533034173,-0.000985840941233494,-0.00424540082437124,0.00045873081979521,-0.00278046724826302,-0.00250151567652149,0.00340803037837769,0.000268487128706889,-0.00223940540182571,-0.0024496522966917,0.00121347374913758,0.00574102494810827,0.00306934030385523,0.00365173447835016,0.000420337449156006,0.00444440296959204,0.00855672779320857,0.00179474757763797,0.00083479138760021,0.00281268216970654,0.00206376285571273,-0.00215471594754869,0.0024735637267869,-4.29789264510743e-05,0.00220144052987909,-0.00772429201308425,-0.00726897167633362,-0.00185272373577676,-0.00208534668662154,0.00257261495836204,0.00394863716609313,0.000860959541802721,-0.00190574152334215,-0.000880764844729284,-0.00837794427757883,-0.00759587145282207,-0.00239681207271848,-0.00198105690025657,-0.000893815706504642,0.00122458556265959,-0.00230716112803858,0.00351187553298787,0.00147210198071611,-0.00159220094219928,0.000786887581077897,0.00147132288413831,0.00115266964735215,0.00226971100453065,-0.00264681502887774,-0.000956921900357378,-0.00553231006078065,-0.0028149027203341,-0.00197392684171213,-0.00158715437589569,0.00387481332417813,0.0024448875649065,0.00107277356536835,0.00160159635180089,-0.00518403238952006,-0.00452103143778482,0.00340315773384153,-0.00341871591453402,0.00479781854264922,0.00339458615731601,0.00421441141403585,0.00269383772239391,-0.00787015443837394,0.00711911445352205,-0.00379474683220723,-0.00108696392773516,0.00212688740433679,0.00186163609839543,-0.000774332081422411,0.000324150547090865,-0.00616214158939584,1.11487673088855e-05
28,0.000654519613889435,0.00124931375111211,0.00105782426586512,-0.000352918807777454,0.00292860812255918,-0.000291654924697259,-0.000940324628022936,0.00309970609766943,0.00320362477470739,0.00252927124741263,-0.00513796964992881,-0.00588703285468537,-0.00613804724697485,0.00506920777974104,-0.000491112161245533,-0.00116000941903516,0.000450973440931605,-0.00930363755791247,0.00343108797729615,0.00242322267437019,0.00300777522126692,-0.011054582183787,-0.00622963855477338,-1.73280662181734e-05,0.0262171669129942,-0.0206087378361664,-0.0316134073948428,1,-0.512293884847873,-0.303689723199685,-0.114884655719169,0.00139399045236797,0.0048379507781404,0.00652382042118608,0.00450430003420197,0.00754740878796352,0.00286863860674309,-0.00195416814268813,0.00273628445762795,0.00409327226393072,0.00117607791332298,-0.00228221420282134,0.00320779998580426,-0.00321254650432207,-0.00328394011527387,-0.00419194417779859,-0.00239599715210358,-0.00151986896832202,-0.0023028126792197,-0.00159778103513931,-0.00231311055161595,-0.00665261065720063,-0.000985589089678731,-0.00221393234866145,-0.00219423679821179,0.00320198803572768,0.00272002320292928,0.00210493751709065,0.00312438666436209,-0.000773938087384846,0.0024442066786047,0.0020487845388799,-0.000310023510574433,-0.000232397179349192,0.00207090598490378,0.00272905419360847,-0.000142882474700117,0.00160931843465102,0.00181243466831503,0.00249571334386512,-0.000845316333981054,0.00279164744053135,0.00184777394501395,0.00218782124693234,-0.00400033539233093,-0.00167627352235065,-0.00355920054377876,-0.00156173514792228,0.000201712233033041,0.00183892675547257,0.00391896273624284,0.0030899809638137,0.00341434800459744,-0.00468890861929827,-0.00948942641525662,0.00134122084400381,-0.000864901929037241,0.00137962787291463,-0.00428382110261567,0.000414649445847479,0.0012721520045384,0.000153667659876303,0.000722678782459427,-0.00121189169901174,0.00230982144196829,-0.00113997170620721,0.00204811668920476,-0.00164532705663768,0.00315296615003904,-0.00183034879441031,-0.00319820864597888,-0.00297794479138604,-0.00161296617360439,0.00627884641918099,0.00635592915912903,0.000708731761827857,0.000607908351185872,0.00416380890756307,-8.85935144513173e-05,0.00039368149016827,0.00421046652308081,0.0015856948903759,0.00278381704705684,0.00116605924562033,0.00598066345802795,0.00256934686245403,0.00450055825157305,0.000138645682685933,0.00170505116638895,-0.000592171470460091,0.0068651682035186,0.00166033983316868,0.00286138183367091,-0.0026191498796674,0.00160827578788668
29,-0.00659492073972668,0.0144857902083883,0.00630714220558049,-0.0227702084473153,0.0140749252491488,0.0167176186866145,0.00276080783489687,0.00537060504234456,0.0123128963514631,0.0112794630604006,-0.0208871610268044,-0.0238721926790317,-0.026567121165091,0.010610614298784,0.00297692728349724,-0.0195350432477431,0.0101944867346837,-0.0370993098874808,0.0067811866635153,0.00817933867803304,-0.00709655089707318,-0.0234202314735431,-0.0150653067012697,-0.0194717888863205,0.0216482485943886,-0.139015666387095,0.0857375285202572,-0.512293884847873,1,-0.343512342318565,-0.374869103829695,0.0177984108713988,0.0265710279576918,0.00270969643703351,0.00584627104546929,0.00411997644545052,0.0225917007966175,-0.019337083305764,0.0225377569580298,0.00596487458261226,0.00824645754761657,0.00216350490038857,0.0116771912273597,-0.00876292515176614,-0.00880657194055616,-0.0059375502199332,0.0013501148587528,-0.00649657750091339,0.00123854566139541,0.00503715787151812,0.0012628209853529,-0.00084159609394481,0.0064957947595676,-0.0104836052500213,-0.0115855454260896,0.0232012650012196,0.00420201101555202,-0.00668572091800428,-0.00194172299464534,0.000963625807506979,0.00854840795501751,0.00467050117241162,-9.18031962859401e-05,0.00388393353333576,0.0136702612266221,0.0364225452314957,0.00465720263467849,0.0139165128591559,0.00892208094266355,0.0132987116762464,-0.00553206631201649,0.0130408060147844,0.018573492838067,0.00406271190712665,-0.0192927628378828,-0.0168177448143151,0.00390551290414547,-0.000891508619762275,0.00949849846675434,0.00392986060923764,0.000599312201880579,-0.0108847793082891,-0.00480985974320641,-0.04236895458019,-0.0325912315468557,-0.00804446143669431,-0.0103043330975439,-0.00463079815403803,-0.00674317888803053,0.00520852232987921,0.0108778689245325,0.00633880475150479,0.0128435560244854,0.00473686406223777,0.00425962946323954,0.0063502558926064,0.00113355051491114,-0.0103116410802801,0.00206459350390051,-0.0183305018506575,-0.00720004684029605,-0.00332127522191349,-0.00046321182782325,0.0184342694279784,0.0100756038758049,0.00598290068385674,0.00698885489499747,0.00431781555862532,-0.0210413900976361,0.00829136960228135,-0.0118285067310834,0.0254210548928974,0.0107936875762311,0.0189454512701504,0.00989156050874419,-0.0253546080487182,0.0286574257752806,-0.0119391148429168,4.66492461694459e-05,0.00456352201082275,0.004770077592899,0.00258872004048663,0.0067828692966051,-0.0232346675140018,-0.00372827428737485
30,0.00786897632272939,-0.00437128633320213,0.0100807703955586,-0.00502415562592685,0.000109079449214257,-0.00372336817698924,0.000775685920698329,0.00664246098554607,0.00742348393671737,0.00594184424147875,0.00218162048694829,0.00455212000247523,0.00405360580151297,-0.00465158422366632,0.00289307822435776,0.0142298145363626,0.00802678904689525,0.000514827503753573,0.000862128020997232,-0.00153106247695313,-0.00417071105739951,0.00318064429732888,0.0061400760510409,0.0126150114384659,-0.0556032714613632,0.168592997538266,-0.0423621519190387,-0.303689723199685,-0.343512342318565,1,0.561929102623317,-0.00768629615943765,-0.00585338136104967,-0.00520066978886471,-0.00944549433893179,-0.00471388375718041,-0.00916306712537002,0.00946574257467646,-0.00910377466343094,0.00217664538440219,-0.00314714062961464,-0.00520223079754317,-0.00118988601041682,0.000164487247460761,0.000231955756989958,6.01388685904626e-06,-0.00496757085422281,0.00482029240603817,-0.00492830269175866,0.00256938413876449,-0.0049119834429297,-0.0125357217479364,-0.00107950627054201,0.0160927458656732,0.015533177423858,-0.00489392774122405,-0.00121188723497221,-0.00427505293220052,-0.00791643880893298,-0.00550407345970294,0.000551315791095474,0.00343478264466553,0.00482149204301734,0.000599821259810807,-0.0119618501909329,-0.0110191370231594,-0.00249676348002376,0.000325757270262139,-0.00218961223783692,-0.0119189119702932,0.00285788911244954,-0.0121815796675421,0.00995863437048339,0.00028493895952295,0.00539920647157,0.014484896289246,0.00654134455253164,-0.000769922737083959,-0.00576262575529313,0.00440401163438197,-0.0014473507019976,0.0069131433136163,-0.00959801135704729,-0.00502695462738225,-0.00130290626265808,0.0049592594622293,-0.00147614207784328,0.00199203369309579,-0.00389898867134609,-0.00171418370886717,-0.00320444979901707,0.00248800902203247,0.000440301018479503,0.000270869599458835,-0.00198302820885823,-0.00513049112977496,0.000453962018673296,0.0125386364658716,0.0104425103464564,0.00644172452021728,0.00716748891285856,0.00539107661773435,0.000983006338982174,-0.00740743802033308,-0.00402938650716256,-0.0036245980535298,0.00169440905425859,-0.00142170943546196,-0.00139308395867273,0.00394084373205157,0.00568641620216385,-0.00678253469833779,0.00376452869849591,-0.00593078044838614,-0.00342187963585133,0.0340447957749465,-0.0193145720032773,0.016380562117049,0.013104805150818,-0.000749242156642915,0.00180104383506906,-0.00112102983019821,-0.00680661276434306,0.000614958336839563,0.00349411459226288
31,0.00731079671905287,-0.00295224003977645,0.00847210241119281,-0.0060251622720156,0.000263704955129264,-0.00164258331016106,0.00300184304080118,0.00540361650560153,0.00652482314891975,0.00553946990491306,-0.000284389380726105,0.00178857455308307,0.00105807551124905,-0.00501386648361883,-0.00127306441905092,0.0118917105105859,0.00417922376797191,-0.000990532640563416,0.00340603872170558,6.54853095518258e-05,-0.00181878851861071,0.00182144098209374,-0.000813196167183926,0.00507984508265905,-0.0253682377230332,0.12781246872992,-0.0645385799956157,-0.114884655719169,-0.374869103829695,0.561929102623317,1,-0.00706586687495494,-0.00257515859971561,-0.00255695751526817,-0.0114433444051174,-0.000821315422905573,-0.00440314320024667,0.00521292800891872,-0.00425862827383349,0.00523906997922664,-0.00344717987565125,-0.00434613986323386,0.00238411461744641,0.00109131830158081,0.00111683142570063,0.000281720627558244,-0.00451939047553884,0.00455499799410555,-0.00439065840447239,0.00353942747477615,-0.00439034500153518,-0.0174465487090546,-0.000110687416371815,0.0138033936111152,0.0131780286619653,-0.00346264930844546,-0.00350462565903196,-0.00130441723678372,-0.00367865056532748,-0.00552689767108686,0.00186604801845438,0.00268565946690573,0.00431664824370656,0.000132477171810072,-0.0114618998419941,-0.00756175955169328,-0.00276447418227118,-0.000190862510268651,-0.00087851510872592,-0.00967893237714398,0.00192855587201978,-0.009828086470323,0.0105826744951103,-0.0023466581176089,0.00144707601164572,0.0134584506587929,0.00727325951613834,-0.00177298272125937,-0.0076126841539178,0.00363013513684587,-3.88890728523937e-05,0.00623784246717021,-0.00735736708721185,-0.0091556847614741,-0.00602085320045557,0.00419300788517691,-0.00169417823457766,0.00120865904163022,-0.00624404890850238,-0.00179555055708044,-0.000977664004529584,0.00352332776396342,0.00240867569325886,-0.00196164079937522,0.00129232217912399,-0.00408665403452907,0.000608606409843013,0.00913309248561495,0.00912681592425288,0.00590530856121083,0.00553397588490915,0.0037452240582229,0.000376625623375456,-0.00439639276945382,-0.00309542409908416,-0.00540473419837683,0.00131901186663286,0.000440510087603468,0.00036172531154491,0.00367240216443095,0.00708615787205602,-0.00509447594540125,0.00572643842932749,-0.00539441035683606,-0.00152704055740449,0.0323375101420994,-0.0178975953407946,0.016692301271259,0.0134679870832662,0.000241914945288705,0.00348708554497872,-0.00180711254127342,-0.00872205095740555,-0.0023493158509602,0.00343594033571046
32,0.00101988367909166,0.0105456905691771,0.00641352492204813,-0.0143813154589799,0.00846007602732263,0.0136611236531396,0.00126695294406615,0.00740148028140874,0.0106264402684448,0.0100889525904948,-0.012669396471747,-0.0144550506949951,-0.016121399397744,0.00304881387853636,0.00180085781181155,-0.0102561797890056,0.00499286924855296,-0.0275704663394252,0.00624087109785765,0.00368052947372791,-0.00698064525182424,-0.0157208708003137,-0.00334358018773576,-0.00957767786687841,0.00535276118037417,-0.00168781564128982,0.000832447998646082,0.00139399045236797,0.0177984108713988,-0.00768629615943765,-0.00706586687495494,1,-0.00782032434974396,-0.128340864914027,0.0604217267790244,-0.0769314985242885,0.024238221330943,-0.0220516411165157,0.0236302605154073,0.00548629631976047,0.00623784003990913,0.000113793269185282,0.00687397558619697,-0.00258147705138363,-0.00254802780088144,-0.00396251267128764,0.000635253391278726,-0.00408527080127588,0.000657424211451161,0.0040181877620911,0.000661553654309263,-0.00349237442046759,0.00561894231960722,-0.00285536303292732,-0.00341588096168828,0.0151153114242706,0.00057364719535216,-0.00636202209430984,-0.0012332568455831,-0.000839138670888221,0.00630251822786021,0.00729116518825964,0.00112676016038102,0.00145828561498525,0.00537104183058297,0.0179640860871726,0.00622785907856374,0.0115782969647921,0.00316672491002581,0.00610700597747594,-0.000514582448845808,0.00615899205979957,0.015149882839265,0.00164416199455907,-0.00679904097677026,-0.00633562771196347,0.00586148801131844,-0.000692977264891288,0.00237897631259425,0.00372146403160197,0.00252036301894413,-0.00502354193924472,-0.00505543258107947,-0.030598808662186,-0.0225408809320848,-0.00527378147062001,-0.00774513987488613,-0.000871204006076915,-0.00725209248875841,0.00312449282478406,0.00576481979811862,0.00476661525203229,0.011164484651568,0.00181345835195707,0.00812339507436229,0.000658397825614168,-0.00016839862982631,-0.00107361163446484,0.00479989843664043,-0.0141719583683151,-0.00531125692018707,0.00240863654448596,0.00116429663470357,0.0119892121824405,0.00546492235080179,0.00334507517974723,0.00709268823975945,0.00150744680724318,-0.0159506110837525,0.00893313664659402,-0.00847022479391321,0.0153035291014556,0.00952834387260392,0.0128448485300848,0.0029378115865551,-0.0124411337324151,0.0142936929725532,-0.00613241231076505,0.00148386360333986,0.00216393766875428,-4.93887063906042e-05,0.00217123676962549,0.00380863268570255,-0.0186807282194683,-0.0063966418076995
33,-0.000767621425570095,0.0105138973486595,0.00589484011980479,-0.0168155901900625,0.0148536934893727,0.0167478002723551,0.0041204435397294,0.00690913188022857,0.0118731567152132,0.0103353637972858,-0.0233350742236882,-0.0259775274498677,-0.0283561034295454,0.0105280906165037,0.00436333887549663,-0.0139599647451305,0.0150268876897829,-0.0395362417835518,0.00887994704495869,0.00503293356451225,-0.0042181705328982,-0.0254599222196468,-0.00540989692931271,-0.0143727155002467,-0.00143249374122975,-0.00250361362195557,0.00798688686216426,0.0048379507781404,0.0265710279576918,-0.00585338136104967,-0.00257515859971561,-0.00782032434974396,1,-0.152834289738054,-0.197059354733885,-0.0968261433340615,-0.015009244382993,0.0185581023227775,-0.0142128697084592,0.00858371985135644,0.00424489047288494,-0.00250953338634667,0.0107245605936002,-0.0115241173984015,-0.0114942668593505,-0.0105428200965966,-0.00377878802615151,-0.00593336031102993,-0.00358679476591681,0.00184199858953291,-0.00359641769218989,-0.00867177383225927,0.00122077635899479,-0.00612193322765991,-0.00736973366210831,0.0214785194484265,0.00260984076790891,-0.00323904410414737,0.000261552795889109,-0.00108194077809899,0.00859102232351843,0.00880087598632506,0.00273769714056511,0.00525830094958989,0.00971490824245309,0.0297105142962999,0.00383811700684942,0.0151085707847441,0.00955722686556975,0.0115240962080157,-0.00565892324628997,0.0115472447650236,0.016540540465059,0.00419520646897639,-0.0195796768488633,-0.0139481340457776,0.00149868535177349,-0.00404423898052623,0.00511530218713926,0.00597624092324622,0.00410736156191581,-0.00880152756799804,-0.00029482005702681,-0.0402835991780527,-0.0381307640664907,-0.0089334355152936,-0.0112922245091814,-0.00322051073581398,-0.0099522302103339,0.00255319774600906,0.0117434197901379,0.00594429970264738,0.0109605457895962,0.00240324460521232,0.00604112781769139,0.0059831226141044,0.00359792925240198,-0.00786067953491407,0.00550663391887431,-0.0183656631711672,-0.00681100183513492,-0.00438223634959304,-0.00225625589903183,0.0166878205390668,0.00909275915230269,0.00538588678201767,0.00686073857763764,0.00384037904762987,-0.0153585736863742,0.00592488456174637,-0.0008075964970619,0.0225651861968854,0.00896743122990444,0.0141519876693397,0.0141008753916534,-0.0108647521484633,0.0230778640315992,-0.0053626748903419,0.00591288357410333,0.00227188431728624,0.0103293342661924,0.00176672301090244,0.00472871649341125,-0.0230649058480989,-0.00148780942227347
34,-0.00204320330536538,0.00885812654104113,-0.000381761014509753,-0.00381992206802227,-0.00128954495463222,0.00397662963362665,0.000886018603720269,0.00195937265791646,0.00569851437030572,0.00507574698014579,-0.00545741888822856,-0.00578573265675754,-0.00634962557193743,0.00340333035954014,0.00246402512349435,-0.00367822317601059,0.00287972268615285,-0.00692076154520348,-0.000612810105491119,0.00184873679847907,-0.000501628705842079,-0.00481357439555304,-0.00672813592039456,-0.00603214481735364,3.70368964652473e-06,-0.00550503932136863,0.00915216225247472,0.00652382042118608,0.00270969643703351,-0.00520066978886471,-0.00255695751526817,-0.128340864914027,-0.152834289738054,1,-0.0938078718483459,0.0425497834068364,-0.00949953121990864,0.0102844334148046,-0.00948449562769481,-0.00185214477678307,0.000866185541674232,0.00515967012014293,-0.00132073285313104,-0.00479880057075474,-0.00484785483159783,-0.00396983728869101,0.00446134242972015,-0.00774886953235552,0.00436044795140287,-0.00104316456113277,0.00434954749606439,-0.00197412925065525,0.000255465961577713,-0.0052433510169201,-0.00535603808637395,0.00159384184813911,0.00360270443300361,0.000123534336959105,-0.00251762043440913,-0.00147738010282966,0.00324159524425232,-0.00118236928203159,-0.000641140709251082,0.0030119058960687,0.00340212778108736,0.0109598049999766,0.00225305221439741,0.00661239638201192,0.00174269594482291,0.0040530699552451,-0.000795774675013445,0.00368069969375612,0.00515599738525766,0.000853991835969357,-0.00856527365206616,-0.00481154597985562,-0.000333786915786791,-0.000949409624725935,0.00189070128959964,-0.000686561250064413,0.00224127108687673,0.000388840683473747,0.000766032042615569,-0.0094376034721407,-0.0075507347585802,-0.00153939209321217,-0.00200781472452226,-0.00115239599915194,-0.00170798726913721,0.00168479525918801,0.00411543484494454,0.00439338046622027,0.00194144126591488,-0.000856785388049184,0.00239060614358189,0.00150926674248767,0.00074049185115021,-0.00205164641348632,0.00290147016333725,-0.00354455802936926,-0.00137202323938543,-0.0012592233151402,7.27049780217559e-05,0.00582767595200829,0.00354912028257974,0.0018737670613892,0.000682922578429623,0.000342294467256708,-0.00554333470352398,0.00117797914923836,-0.00155524655673762,0.00157392762723776,0.00468353446887089,0.00706156308603518,0.00300941071561219,-0.0071409052381541,0.0108010127831106,-0.00556450579289156,-0.00355340272587484,-0.000553446628242554,0.00397438251926793,0.00144594312738285,0.0014548499098109,-0.00736984677591882,-0.00113606280482072
35,-0.00117397051136349,0.00678098109875769,-0.00231947267627219,-0.000798219599877592,-0.00196093003331689,0.00233230912696648,0.00208095939771749,-0.00319899606236031,0.00291802983857785,0.00358422192352298,0.000931329467448121,0.000640379270601179,0.000425854458341134,0.00143193818998444,-0.0010084528589744,-0.00808367180225852,-0.00234921942660236,-0.00122933476489223,-0.000281486395293663,-0.000258058212364985,0.000583038926247742,-0.0025197449405173,-0.000931239468925756,-0.0053527604055253,-1.44146193580714e-05,-0.00285527212612458,-0.00499295276381349,0.00450430003420197,0.00584627104546929,-0.00944549433893179,-0.0114433444051174,0.0604217267790244,-0.197059354733885,-0.0938078718483459,1,-0.129239794429168,0.0676032456901445,-0.0677013813284422,0.0655284780778306,-0.0016724243950133,0.00111037503560284,0.00264739229115205,-0.000549025282464911,0.00311959811592634,0.00318476454084288,0.0031802173376828,0.00317255632366339,-0.00015944060993038,0.00310284208068082,0.00235128566114898,0.00311070902971539,0.00835503858174406,0.00581394811382831,-0.00518545184966192,-0.00483231248234375,0.00454443112796759,-0.000386569427724364,-0.00258332265245309,-0.00124017890516614,0.000460528144661339,-0.000154060682364816,0.000195943105906386,-0.00192791765345469,-0.00139124824009556,0.00325744879565145,0.00455998855798176,0.00123137198988825,0.00538997120264262,0.000647450468078237,0.00333424186415914,-0.000660198184721506,0.00349740123834158,0.00370469107137695,0.00135317464717551,-0.00161110576652611,-0.00731603652172374,0.00177705632042633,0.0018179992145312,0.00485242875505171,-0.00147838105145664,-0.000632283102298482,-0.00380673861272093,-0.000434159048172383,-0.00176213281317273,-0.000879412193260902,-0.00266646703379845,-0.000574280844574313,-0.00299705327168423,0.00136607994527285,0.00299055936981423,0.00392833967665017,-0.00135239047708414,0.000904909171431495,0.00412287030543083,0.00173560268902894,0.00103934622504339,0.000524370141325261,-0.00156736917170693,-0.000917856174948598,-0.00386968558550721,-0.00327241563426946,0.00148514690715481,0.00161155070812004,0.0022657299575669,-0.00212707112809116,0.00575515939748014,0.00106693526090195,0.00114615240304389,-0.00593393558493327,0.00380436781372499,-0.0121558923453449,0.00505742659653301,0.00235380120815115,0.00471936732788289,-0.00301835198943599,-0.0167438779279973,0.00724981888545803,-0.00731649807734166,-0.00758857277690522,-0.0011793377267519,-0.00472358314199137,-0.00160671577897585,0.00173347785864563,-0.00331826347415734,-0.00395927817550162
